timestamp,location.long,location.lat,individual.local.identifier
"2015-05-26 06:01:59",-57.3914664,-16.9777097,Picole
"2015-05-26 08:01:00",-57.3913903,-16.9775956,Picole
"2015-05-26 10:01:28",-57.3913903,-16.9776386,Picole
"2015-05-26 11:00:12",-57.3913858,-16.9776592,Picole
"2015-05-28 13:00:17",-57.3913914,-16.9777097,Picole
"2015-05-28 15:00:54",-57.3914444,-16.9777075,Picole
"2015-05-28 16:00:14",-57.3914333,-16.9777108,Picole
"2015-05-28 20:04:30",-57.3914125,-16.9776669,Picole
"2015-05-29 02:02:30",-57.3910836,-16.9773611,Picole
"2015-05-29 04:03:31",-57.3911244,-16.9774047,Picole
"2015-05-29 05:01:46",-57.3910764,-16.9774039,Picole
"2015-05-29 06:01:15",-57.3910333,-16.9774008,Picole
"2015-05-29 07:01:28",-57.3911003,-16.9774519,Picole
"2015-05-29 08:00:34",-57.3911194,-16.9773722,Picole
"2015-05-29 09:00:12",-57.3911167,-16.9773514,Picole
"2015-05-29 10:00:10",-57.3910972,-16.9774044,Picole
"2015-05-29 11:00:37",-57.3910517,-16.9773814,Picole
"2015-05-29 12:01:17",-57.3910958,-16.9773939,Picole
"2015-05-29 14:01:00",-57.3910972,-16.97737,Picole
"2015-01-01 00:00:48",-57.4773761,-16.9100531,Dale
"2015-01-01 01:00:15",-57.4773042,-16.9101,Dale
"2015-01-01 03:00:48",-57.4772969,-16.9099786,Dale
"2015-01-01 04:00:29",-57.4774931,-16.9116447,Dale
"2015-01-01 05:00:08",-57.4736853,-16.9078497,Dale
"2015-01-01 06:00:19",-57.4673067,-16.9117442,Dale
"2015-01-01 07:00:16",-57.4689428,-16.9139367,Dale
"2015-01-01 08:00:14",-57.4740672,-16.9151806,Dale
"2015-01-01 09:00:30",-57.4784161,-16.9142792,Dale
"2015-01-01 10:00:26",-57.4784283,-16.9141214,Dale
"2015-01-01 11:00:19",-57.4784614,-16.9142153,Dale
"2015-01-01 12:00:48",-57.4783894,-16.9142536,Dale
"2015-01-01 13:00:16",-57.4784308,-16.9142119,Dale
"2015-01-01 14:00:11",-57.4801692,-16.9123933,Dale
"2015-01-01 15:00:28",-57.48012,-16.9122281,Dale
"2015-01-01 16:00:30",-57.4801861,-16.9123292,Dale
"2015-01-01 17:00:19",-57.4801558,-16.9125328,Dale
"2015-01-01 18:00:28",-57.4800314,-16.9126078,Dale
"2015-01-01 19:00:16",-57.4801572,-16.9125692,Dale
"2015-01-01 20:00:30",-57.4817856,-16.9160478,Dale
"2015-01-01 21:02:44",-57.4818589,-16.9160794,Dale
"2015-01-01 22:00:30",-57.4819989,-16.9159383,Dale
"2015-01-01 23:00:30",-57.4818525,-16.9160544,Dale
"2015-01-02 00:02:10",-57.4819806,-16.9160014,Dale
"2015-01-02 01:00:36",-57.4816069,-16.9158631,Dale
"2015-01-02 02:00:30",-57.4820108,-16.9160053,Dale
"2015-01-02 03:00:24",-57.4820208,-16.9159922,Dale
"2015-01-02 04:00:20",-57.478965,-16.9139225,Dale
"2015-01-02 05:00:15",-57.4740167,-16.9144586,Dale
"2015-01-02 06:00:17",-57.4551425,-16.9203992,Dale
"2015-01-02 07:00:30",-57.4462844,-16.9185742,Dale
"2015-01-02 08:00:30",-57.4486069,-16.9132561,Dale
"2015-01-02 09:00:12",-57.4527639,-16.9057331,Dale
"2015-01-02 10:00:05",-57.4535931,-16.8992681,Dale
"2015-01-02 11:00:17",-57.4527567,-16.8956892,Dale
"2015-01-02 12:00:30",-57.4507389,-16.8933481,Dale
"2015-01-02 14:00:30",-57.4469978,-16.877155,Dale
"2015-01-02 15:01:11",-57.4378664,-16.8762069,Dale
"2015-01-02 16:00:50",-57.4379706,-16.8763217,Dale
"2015-01-02 17:00:48",-57.4378953,-16.8762089,Dale
"2015-01-02 19:03:02",-57.4376472,-16.8762917,Dale
"2015-01-02 21:02:27",-57.4378192,-16.8764236,Dale
"2015-01-03 01:01:01",-57.4379211,-16.8762853,Dale
"2015-01-03 02:01:48",-57.4378767,-16.8762369,Dale
"2015-01-03 03:00:41",-57.4379739,-16.8758336,Dale
"2015-01-03 04:00:48",-57.4383689,-16.8748058,Dale
"2015-01-03 05:00:16",-57.4385539,-16.8748511,Dale
"2015-01-03 06:00:15",-57.4384467,-16.8748358,Dale
"2015-01-03 07:00:48",-57.4384417,-16.8748119,Dale
"2015-01-03 08:00:03",-57.4384814,-16.8748539,Dale
"2015-01-03 09:00:03",-57.4384372,-16.8748414,Dale
"2015-01-03 10:00:30",-57.4383919,-16.8748961,Dale
"2015-01-03 11:00:19",-57.4384128,-16.8748619,Dale
"2015-01-03 13:00:13",-57.4253306,-16.8764333,Dale
"2015-01-03 14:01:35",-57.4253797,-16.8765047,Dale
"2015-01-03 15:00:18",-57.4254244,-16.8765008,Dale
"2015-01-03 16:00:20",-57.4253861,-16.8765386,Dale
"2015-01-03 17:00:18",-57.4254175,-16.8765181,Dale
"2015-01-03 18:00:11",-57.4253294,-16.8765097,Dale
"2015-01-03 19:00:42",-57.4251733,-16.8764408,Dale
"2015-01-03 20:00:08",-57.4252208,-16.8764406,Dale
"2015-01-03 21:00:01",-57.4252317,-16.876385,Dale
"2015-01-03 22:00:30",-57.4252217,-16.8763553,Dale
"2015-01-03 23:00:10",-57.4251367,-16.8763769,Dale
"2015-01-05 08:00:30",-57.4253325,-16.8764706,Dale
"2015-01-05 09:00:11",-57.4253381,-16.8765381,Dale
"2015-01-05 10:00:15",-57.4253203,-16.8765414,Dale
"2015-01-05 11:00:26",-57.4253178,-16.8764778,Dale
"2015-01-05 12:00:29",-57.4252242,-16.8764364,Dale
"2015-01-05 13:00:04",-57.4252736,-16.8764903,Dale
"2015-01-05 14:00:30",-57.4254842,-16.8764992,Dale
"2015-01-05 15:00:48",-57.4253661,-16.8764525,Dale
"2015-01-05 16:00:24",-57.4254456,-16.8765364,Dale
"2015-01-05 17:00:20",-57.4253933,-16.8764875,Dale
"2015-01-05 18:00:10",-57.4253669,-16.8765056,Dale
"2015-01-05 20:00:49",-57.4374914,-16.8763175,Dale
"2015-01-05 21:01:08",-57.4375,-16.8762767,Dale
"2015-01-05 22:02:04",-57.4375153,-16.8763133,Dale
"2015-01-06 00:01:23",-57.4375175,-16.8763075,Dale
"2015-01-06 01:00:17",-57.4374906,-16.8763944,Dale
"2015-01-06 02:00:30",-57.4375094,-16.8762803,Dale
"2015-01-06 03:01:13",-57.4375375,-16.8762722,Dale
"2015-01-06 04:00:30",-57.4373106,-16.8759411,Dale
"2015-01-06 05:00:48",-57.4383617,-16.8754453,Dale
"2015-01-06 06:00:17",-57.4387181,-16.8757517,Dale
"2015-01-06 07:00:30",-57.4387564,-16.8754981,Dale
"2015-01-06 08:01:38",-57.4391322,-16.8752411,Dale
"2015-01-06 09:00:30",-57.4391267,-16.8750353,Dale
"2015-01-06 10:00:20",-57.4391022,-16.8750389,Dale
"2015-01-06 11:00:20",-57.4391181,-16.8749897,Dale
"2015-01-06 12:01:00",-57.4391683,-16.87495,Dale
"2015-01-06 13:00:22",-57.4391072,-16.8749067,Dale
"2015-01-06 14:00:19",-57.4388825,-16.87494,Dale
"2015-01-06 15:00:48",-57.4390036,-16.8748614,Dale
"2015-01-06 16:00:15",-57.4391819,-16.8748722,Dale
"2015-01-06 17:00:45",-57.4390864,-16.8748803,Dale
"2015-01-06 18:00:30",-57.4391181,-16.8749467,Dale
"2015-01-06 19:00:22",-57.4390825,-16.8749014,Dale
"2015-01-06 20:00:48",-57.4392492,-16.8748797,Dale
"2015-01-06 21:00:32",-57.4392044,-16.8748922,Dale
"2015-01-06 22:00:30",-57.439135,-16.8747261,Dale
"2015-01-06 23:00:35",-57.4392831,-16.8746206,Dale
"2015-01-07 00:01:12",-57.4392292,-16.8746294,Dale
"2015-01-07 01:00:30",-57.4392097,-16.8747261,Dale
"2015-01-07 02:00:30",-57.4392492,-16.8749747,Dale
"2015-01-07 03:00:48",-57.4392597,-16.8749019,Dale
"2015-01-07 04:00:09",-57.4392022,-16.8747336,Dale
"2015-01-07 05:00:31",-57.4392161,-16.8745439,Dale
"2015-01-07 06:01:54",-57.4393397,-16.8749261,Dale
"2015-01-07 07:00:30",-57.4392322,-16.8749447,Dale
"2015-01-07 08:00:32",-57.4391278,-16.8748381,Dale
"2015-01-07 09:00:30",-57.4392094,-16.8747431,Dale
"2015-01-07 10:00:30",-57.4393064,-16.8748578,Dale
"2015-01-07 11:00:30",-57.4392436,-16.8746481,Dale
"2015-01-08 10:00:16",-57.4405647,-16.8736233,Dale
"2015-01-08 11:00:18",-57.4404603,-16.8739311,Dale
"2015-01-08 14:01:52",-57.4400347,-16.873735,Dale
"2015-01-08 15:00:16",-57.4400219,-16.8737622,Dale
"2015-01-08 16:00:30",-57.4400175,-16.8737564,Dale
"2015-01-08 17:01:30",-57.4400025,-16.8737117,Dale
"2015-01-08 18:00:48",-57.4400969,-16.8736936,Dale
"2015-01-08 21:02:48",-57.440245,-16.8737522,Dale
"2015-01-08 23:01:26",-57.4401617,-16.8736808,Dale
"2015-01-09 00:03:08",-57.4402961,-16.8737742,Dale
"2015-01-09 03:01:00",-57.4396425,-16.8736425,Dale
"2015-01-09 04:00:48",-57.4399369,-16.873395,Dale
"2015-01-09 05:00:09",-57.4397981,-16.8723281,Dale
"2015-01-09 06:00:11",-57.4414264,-16.8686339,Dale
"2015-01-09 07:00:48",-57.4374575,-16.859955,Dale
"2015-01-09 08:00:01",-57.4414669,-16.8696364,Dale
"2015-01-09 09:00:30",-57.4403611,-16.8722317,Dale
"2015-01-09 10:00:24",-57.4403172,-16.8718475,Dale
"2015-01-09 11:00:29",-57.4400669,-16.8719094,Dale
"2015-01-09 12:00:30",-57.4400617,-16.8717903,Dale
"2015-01-09 13:00:17",-57.439885,-16.8718511,Dale
"2015-01-09 14:00:19",-57.4399356,-16.8718978,Dale
"2015-01-09 15:00:59",-57.4404214,-16.8718675,Dale
"2015-01-09 16:01:13",-57.4404947,-16.8720903,Dale
"2015-01-09 17:01:14",-57.4403553,-16.8717922,Dale
"2015-01-09 22:00:55",-57.4403808,-16.8719286,Dale
"2015-01-09 23:01:07",-57.4404603,-16.8717964,Dale
"2015-01-10 00:00:55",-57.4404286,-16.8718681,Dale
"2015-01-10 01:00:13",-57.4399167,-16.8718478,Dale
"2015-01-10 02:01:23",-57.4403331,-16.8715733,Dale
"2015-01-10 03:01:50",-57.4410933,-16.8707864,Dale
"2015-01-10 04:00:22",-57.4411633,-16.8707022,Dale
"2015-01-10 05:00:17",-57.44116,-16.8706547,Dale
"2015-01-10 06:00:30",-57.4412419,-16.8704994,Dale
"2015-01-10 07:00:13",-57.4394367,-16.8678061,Dale
"2015-01-10 08:00:30",-57.4383256,-16.8689856,Dale
"2015-01-10 09:00:16",-57.4383936,-16.8689164,Dale
"2015-01-10 10:00:19",-57.4384622,-16.8685628,Dale
"2015-01-10 11:00:22",-57.4383636,-16.8688094,Dale
"2015-01-10 12:00:12",-57.4383567,-16.8687136,Dale
"2015-01-10 13:00:15",-57.4383939,-16.8686314,Dale
"2015-01-10 14:01:00",-57.4382703,-16.8686472,Dale
"2015-01-10 15:00:40",-57.4383325,-16.8686139,Dale
"2015-01-10 16:00:21",-57.4384228,-16.86853,Dale
"2015-01-10 17:00:30",-57.4384025,-16.8685736,Dale
"2015-01-10 18:00:36",-57.4383408,-16.8686678,Dale
"2015-01-10 19:00:31",-57.4384578,-16.8689286,Dale
"2015-01-10 20:01:07",-57.4383308,-16.8690183,Dale
"2015-01-10 21:00:30",-57.4384689,-16.8689519,Dale
"2015-01-10 22:01:05",-57.4383675,-16.8690306,Dale
"2015-01-10 23:02:01",-57.4383119,-16.8690283,Dale
"2015-01-11 00:00:30",-57.4382956,-16.8689472,Dale
"2015-01-11 01:00:20",-57.4383653,-16.8690536,Dale
"2015-01-11 02:00:17",-57.4383797,-16.8688122,Dale
"2015-01-11 03:00:43",-57.4397328,-16.8735328,Dale
"2015-01-11 04:00:30",-57.4399536,-16.8737097,Dale
"2015-01-11 05:00:51",-57.4399328,-16.8735886,Dale
"2015-01-11 06:00:21",-57.4399975,-16.87361,Dale
"2015-01-11 07:00:19",-57.4413442,-16.8702753,Dale
"2015-01-11 08:00:30",-57.4411775,-16.8682481,Dale
"2015-01-11 09:02:00",-57.4380383,-16.8755264,Dale
"2015-01-11 10:00:30",-57.4390481,-16.8752983,Dale
"2015-01-11 11:00:33",-57.4389722,-16.8752883,Dale
"2015-01-11 12:00:23",-57.4389581,-16.8752094,Dale
"2015-01-11 13:00:36",-57.4389311,-16.8752536,Dale
"2015-01-11 15:01:11",-57.4390825,-16.8752211,Dale
"2015-01-11 16:00:54",-57.4390414,-16.8753244,Dale
"2015-01-11 17:01:04",-57.4390069,-16.8753583,Dale
"2015-01-11 18:00:43",-57.439065,-16.8754061,Dale
"2015-01-11 19:00:57",-57.4389869,-16.8752981,Dale
"2015-01-11 20:00:21",-57.4390289,-16.8752656,Dale
"2015-01-11 23:01:00",-57.4400444,-16.8746986,Dale
"2015-01-12 00:00:48",-57.4397369,-16.8735383,Dale
"2015-01-12 01:00:10",-57.4397139,-16.8734658,Dale
"2015-01-12 02:00:12",-57.4397883,-16.8734911,Dale
"2015-01-12 03:00:29",-57.4414508,-16.8697194,Dale
"2015-01-12 04:01:00",-57.43679,-16.8769122,Dale
"2015-01-12 05:00:25",-57.4381425,-16.8788397,Dale
"2015-01-12 06:00:14",-57.4345697,-16.8814439,Dale
"2015-01-12 07:00:25",-57.4329881,-16.8804519,Dale
"2015-01-12 08:00:15",-57.4328056,-16.8811361,Dale
"2015-01-12 09:00:16",-57.4328958,-16.8811903,Dale
"2015-01-12 10:00:30",-57.4328156,-16.8812353,Dale
"2015-01-12 11:00:07",-57.4328617,-16.8812247,Dale
"2015-01-12 12:00:18",-57.4330228,-16.8811444,Dale
"2015-01-12 13:00:16",-57.4329922,-16.8812092,Dale
"2015-01-12 14:00:30",-57.4329689,-16.8811794,Dale
"2015-01-12 15:00:07",-57.4329153,-16.8810942,Dale
"2015-01-12 16:00:31",-57.43291,-16.8811222,Dale
"2015-01-12 17:00:09",-57.4330253,-16.8811044,Dale
"2015-01-12 18:00:08",-57.4333194,-16.8811328,Dale
"2015-01-12 19:00:32",-57.4330858,-16.8807319,Dale
"2015-01-12 20:00:06",-57.4330547,-16.8807444,Dale
"2015-01-12 21:00:14",-57.4330592,-16.88075,Dale
"2015-01-12 22:00:19",-57.4331678,-16.8807844,Dale
"2015-01-12 23:00:22",-57.4331181,-16.8807639,Dale
"2015-01-13 00:00:07",-57.4331506,-16.8807708,Dale
"2015-01-13 01:00:19",-57.4331656,-16.8807642,Dale
"2015-01-13 02:00:14",-57.4331153,-16.8807522,Dale
"2015-01-13 03:01:30",-57.433085,-16.8807481,Dale
"2015-01-13 04:00:14",-57.4330711,-16.8807908,Dale
"2015-01-13 05:00:09",-57.4331319,-16.8806264,Dale
"2015-01-13 06:00:30",-57.4330594,-16.8810872,Dale
"2015-01-13 07:00:18",-57.4327733,-16.8809661,Dale
"2015-01-13 08:00:13",-57.4328239,-16.8811161,Dale
"2015-01-13 09:00:30",-57.4329436,-16.8811561,Dale
"2015-01-13 10:00:14",-57.4330275,-16.8809433,Dale
"2015-01-13 11:00:14",-57.4331706,-16.8807361,Dale
"2015-01-13 12:00:30",-57.4329517,-16.8811922,Dale
"2015-01-13 13:00:30",-57.4328842,-16.8811064,Dale
"2015-01-13 14:00:13",-57.433135,-16.8809583,Dale
"2015-01-13 15:00:08",-57.4330442,-16.8807914,Dale
"2015-01-13 16:00:53",-57.4330078,-16.8807969,Dale
"2015-01-13 17:00:10",-57.4331894,-16.8807772,Dale
"2015-01-13 18:00:23",-57.4330689,-16.8809783,Dale
"2015-01-13 19:00:50",-57.4330444,-16.8807139,Dale
"2015-01-13 20:00:14",-57.4330247,-16.8807753,Dale
"2015-01-13 21:00:18",-57.4331483,-16.8806819,Dale
"2015-01-13 22:00:30",-57.4332056,-16.8810917,Dale
"2015-01-13 23:00:48",-57.4329747,-16.8811006,Dale
"2015-01-14 00:00:14",-57.4329144,-16.8809289,Dale
"2015-01-14 01:00:21",-57.4332261,-16.8807892,Dale
"2015-01-14 02:00:53",-57.4330864,-16.8807414,Dale
"2015-01-14 03:00:11",-57.4331122,-16.8806619,Dale
"2015-01-14 04:00:27",-57.4329842,-16.8811644,Dale
"2015-01-14 05:00:18",-57.4329425,-16.8811286,Dale
"2015-01-14 06:00:10",-57.4329481,-16.8811358,Dale
"2015-01-14 07:00:03",-57.4329489,-16.8811022,Dale
"2015-01-14 08:00:54",-57.4329617,-16.8811619,Dale
"2015-01-14 09:00:20",-57.432905,-16.8811936,Dale
"2015-01-14 10:00:21",-57.4330203,-16.8811497,Dale
"2015-01-14 11:00:48",-57.4329567,-16.88119,Dale
"2015-01-14 12:00:03",-57.4329467,-16.8812117,Dale
"2015-01-14 13:01:00",-57.4330258,-16.8808717,Dale
"2015-01-14 14:00:45",-57.4337139,-16.8812544,Dale
"2015-01-14 15:00:19",-57.4373397,-16.8773436,Dale
"2015-01-14 16:00:14",-57.4377544,-16.8766608,Dale
"2015-01-14 18:01:00",-57.4377669,-16.8766594,Dale
"2015-01-14 19:00:19",-57.437835,-16.8768583,Dale
"2015-01-14 20:00:48",-57.437985,-16.8767553,Dale
"2015-01-14 21:00:21",-57.437965,-16.8767297,Dale
"2015-01-14 22:00:09",-57.4380103,-16.8767356,Dale
"2015-01-14 23:00:27",-57.43798,-16.8768183,Dale
"2015-01-15 00:00:48",-57.4379317,-16.8767394,Dale
"2015-01-15 01:01:29",-57.4379083,-16.8762342,Dale
"2015-01-15 02:00:30",-57.4379658,-16.8761431,Dale
"2015-01-15 03:00:30",-57.4380306,-16.87626,Dale
"2015-01-15 04:00:32",-57.4380831,-16.8763783,Dale
"2015-01-15 05:01:00",-57.4379414,-16.8761986,Dale
"2015-01-15 06:00:58",-57.4379169,-16.8762281,Dale
"2015-01-15 07:01:00",-57.4377658,-16.8762172,Dale
"2015-01-15 08:00:54",-57.4379111,-16.8762464,Dale
"2015-01-15 09:00:49",-57.4379156,-16.8762606,Dale
"2015-01-15 10:01:16",-57.437915,-16.8761478,Dale
"2015-01-15 11:00:28",-57.4380617,-16.8763428,Dale
"2015-01-18 20:00:30",-57.4394658,-16.8729256,Dale
"2015-01-18 21:00:57",-57.4395106,-16.8729392,Dale
"2015-01-18 22:00:30",-57.4394689,-16.8729811,Dale
"2015-01-19 01:01:30",-57.4394711,-16.8729492,Dale
"2015-01-19 02:00:45",-57.4394925,-16.8729419,Dale
"2015-01-19 03:00:21",-57.4394694,-16.8730856,Dale
"2015-01-19 04:00:45",-57.4403158,-16.8715947,Dale
"2015-01-19 05:00:18",-57.4402775,-16.8716067,Dale
"2015-01-19 06:01:07",-57.4411714,-16.8705486,Dale
"2015-01-19 07:00:13",-57.4382642,-16.8682422,Dale
"2015-01-19 08:00:20",-57.4382975,-16.8689758,Dale
"2015-01-19 09:00:30",-57.4384344,-16.8689511,Dale
"2015-01-19 10:00:25",-57.4383625,-16.8689633,Dale
"2015-01-19 11:00:15",-57.4382914,-16.8689681,Dale
"2015-01-19 12:00:53",-57.4384458,-16.8689394,Dale
"2015-01-19 13:00:20",-57.4383883,-16.8689875,Dale
"2015-01-19 14:00:23",-57.438665,-16.8692875,Dale
"2015-01-19 15:00:28",-57.4385683,-16.8692856,Dale
"2015-01-19 16:01:48",-57.4386928,-16.8692969,Dale
"2015-01-19 17:01:06",-57.4386861,-16.8692886,Dale
"2015-01-19 18:00:37",-57.4386844,-16.8692953,Dale
"2015-01-19 20:02:51",-57.4385975,-16.8691583,Dale
"2015-01-19 21:00:48",-57.4385594,-16.8692136,Dale
"2015-01-19 22:00:23",-57.4385847,-16.8694017,Dale
"2015-01-19 23:01:03",-57.4385608,-16.8692675,Dale
"2015-01-20 00:00:47",-57.4386006,-16.8691969,Dale
"2015-01-20 01:00:23",-57.4385422,-16.8692267,Dale
"2015-01-20 02:02:29",-57.4385233,-16.8692369,Dale
"2015-01-20 03:01:00",-57.438435,-16.8687875,Dale
"2015-01-20 04:02:05",-57.4388183,-16.8727242,Dale
"2015-01-20 05:00:50",-57.4348472,-16.8760228,Dale
"2015-01-20 06:00:00",-57.437485,-16.8806658,Dale
"2015-01-20 07:00:09",-57.4431703,-16.8913544,Dale
"2015-01-20 08:00:26",-57.4517164,-16.8899672,Dale
"2015-01-20 09:00:15",-57.4525731,-16.89543,Dale
"2015-01-20 10:00:07",-57.4535856,-16.9016178,Dale
"2015-01-20 11:00:32",-57.4524564,-16.9049011,Dale
"2015-01-20 12:00:30",-57.4523928,-16.9048722,Dale
"2015-01-20 13:00:16",-57.4539536,-16.9081533,Dale
"2015-01-20 14:00:09",-57.4545825,-16.9094194,Dale
"2015-01-20 15:00:30",-57.4539047,-16.9084628,Dale
"2015-01-20 16:02:00",-57.4539861,-16.9085492,Dale
"2015-01-20 17:00:30",-57.4539925,-16.9084361,Dale
"2015-01-20 18:00:37",-57.4538736,-16.9084578,Dale
"2015-01-20 19:00:56",-57.4539047,-16.9084714,Dale
"2015-01-20 20:00:48",-57.4539458,-16.9084803,Dale
"2015-01-20 21:00:30",-57.4538994,-16.9084561,Dale
"2015-01-20 22:00:17",-57.4539356,-16.9085972,Dale
"2015-01-20 23:00:54",-57.4539269,-16.9085603,Dale
"2015-01-21 00:00:29",-57.4539147,-16.9086397,Dale
"2015-01-21 01:01:54",-57.4539894,-16.9086825,Dale
"2015-01-21 02:00:45",-57.4539658,-16.9086181,Dale
"2015-01-21 03:00:30",-57.4538667,-16.908155,Dale
"2015-01-21 04:00:18",-57.4543056,-16.9082983,Dale
"2015-01-21 05:00:30",-57.4542675,-16.9083619,Dale
"2015-01-21 06:00:10",-57.4545964,-16.9084258,Dale
"2015-01-21 07:00:30",-57.4542806,-16.9083531,Dale
"2015-01-21 08:00:13",-57.4542381,-16.9083247,Dale
"2015-01-21 09:00:08",-57.4542028,-16.9083236,Dale
"2015-01-21 10:00:20",-57.4549861,-16.9099414,Dale
"2015-01-21 11:00:23",-57.4549572,-16.9098789,Dale
"2015-01-21 12:00:23",-57.4548422,-16.909845,Dale
"2015-01-21 13:00:26",-57.4547678,-16.9104506,Dale
"2015-01-21 14:00:19",-57.4547344,-16.9104081,Dale
"2015-01-21 15:00:29",-57.4548167,-16.9103483,Dale
"2015-01-21 16:00:15",-57.4548039,-16.9103839,Dale
"2015-01-21 17:00:38",-57.4547958,-16.9103825,Dale
"2015-01-21 18:00:49",-57.45479,-16.9103575,Dale
"2015-01-21 19:00:16",-57.4548522,-16.9104622,Dale
"2015-01-21 20:00:30",-57.4548361,-16.9104853,Dale
"2015-01-21 21:00:23",-57.4547678,-16.9105108,Dale
"2015-01-21 22:00:48",-57.4547936,-16.9104747,Dale
"2015-01-21 23:00:14",-57.4548197,-16.9104558,Dale
"2015-01-22 00:00:47",-57.4547978,-16.9104972,Dale
"2015-01-22 01:00:27",-57.4547675,-16.9104672,Dale
"2015-01-22 02:00:26",-57.4547547,-16.9103647,Dale
"2015-01-22 03:00:19",-57.4547425,-16.9104094,Dale
"2015-01-22 04:00:13",-57.4547433,-16.9104108,Dale
"2015-01-22 05:00:50",-57.4543569,-16.9115011,Dale
"2015-01-22 06:00:07",-57.4513258,-16.9166531,Dale
"2015-01-22 07:01:18",-57.4493942,-16.9253806,Dale
"2015-01-22 08:00:42",-57.4533336,-16.9249792,Dale
"2015-01-22 09:00:25",-57.4530897,-16.9248161,Dale
"2015-01-22 10:00:38",-57.4533633,-16.9249047,Dale
"2015-01-22 11:01:20",-57.4532589,-16.9248497,Dale
"2015-01-22 13:00:30",-57.4532367,-16.9249508,Dale
"2015-01-22 14:01:35",-57.4532128,-16.9249464,Dale
"2015-01-22 15:00:43",-57.4545772,-16.9263356,Dale
"2015-01-22 16:00:12",-57.4588397,-16.919275,Dale
"2015-01-22 17:00:50",-57.4591103,-16.9180114,Dale
"2015-01-22 18:00:55",-57.4590561,-16.9180119,Dale
"2015-01-22 19:00:54",-57.4590967,-16.9180114,Dale
"2015-01-22 20:01:40",-57.4590806,-16.9180342,Dale
"2015-01-23 02:01:19",-57.4590869,-16.91793,Dale
"2015-01-23 03:00:02",-57.45907,-16.9180036,Dale
"2015-01-23 04:02:01",-57.4605861,-16.9195856,Dale
"2015-01-23 05:00:48",-57.4607844,-16.9196819,Dale
"2015-01-23 07:00:30",-57.4613403,-16.9181939,Dale
"2015-01-23 08:00:30",-57.4615372,-16.9183144,Dale
"2015-01-23 09:00:16",-57.4679942,-16.9180453,Dale
"2015-01-23 10:00:11",-57.4805925,-16.9112211,Dale
"2015-01-23 11:01:18",-57.4841792,-16.9078392,Dale
"2015-01-23 12:00:30",-57.4845217,-16.9078594,Dale
"2015-01-23 13:00:16",-57.48461,-16.9077819,Dale
"2015-01-23 14:00:07",-57.4792836,-16.9055392,Dale
"2015-01-23 15:01:23",-57.4798944,-16.8994031,Dale
"2015-01-23 18:00:49",-57.4800036,-16.8992469,Dale
"2015-01-23 19:00:15",-57.4800342,-16.8992522,Dale
"2015-01-23 20:01:15",-57.4801522,-16.8992981,Dale
"2015-01-23 21:00:30",-57.4800931,-16.8992575,Dale
"2015-01-23 22:00:20",-57.4801292,-16.8993206,Dale
"2015-01-23 23:00:23",-57.4802147,-16.8993256,Dale
"2015-01-24 00:00:23",-57.4801825,-16.8993539,Dale
"2015-01-24 02:00:54",-57.4800894,-16.8993653,Dale
"2015-01-24 03:00:33",-57.4801547,-16.8993014,Dale
"2015-01-24 04:00:23",-57.4801506,-16.8993394,Dale
"2015-01-24 05:01:56",-57.4801125,-16.8992133,Dale
"2015-01-24 06:00:30",-57.4802397,-16.8992714,Dale
"2015-01-24 07:00:37",-57.4800044,-16.8993264,Dale
"2015-01-24 08:00:16",-57.4803247,-16.8992231,Dale
"2015-01-24 09:01:33",-57.48051,-16.8993203,Dale
"2015-01-24 11:00:54",-57.4802794,-16.8993042,Dale
"2015-01-24 12:00:18",-57.4802269,-16.8992375,Dale
"2015-01-24 13:00:25",-57.4801047,-16.8992294,Dale
"2015-01-24 20:00:48",-57.4893256,-16.9011169,Dale
"2015-01-24 21:00:13",-57.4923694,-16.8979875,Dale
"2015-01-24 22:00:55",-57.4922603,-16.8979261,Dale
"2015-01-24 23:00:37",-57.4922092,-16.8979739,Dale
"2015-01-25 00:00:19",-57.4923739,-16.8979672,Dale
"2015-01-25 01:00:15",-57.4921242,-16.8978661,Dale
"2015-01-25 02:01:00",-57.4922581,-16.8980269,Dale
"2015-01-25 03:00:26",-57.4922789,-16.8979933,Dale
"2015-01-25 04:00:11",-57.4923833,-16.8976942,Dale
"2015-01-25 05:00:29",-57.4927789,-16.8930814,Dale
"2015-01-25 06:00:48",-57.4928528,-16.8928211,Dale
"2015-01-25 07:00:03",-57.4928372,-16.8927322,Dale
"2015-01-25 08:00:10",-57.4932253,-16.8917047,Dale
"2015-01-25 09:00:12",-57.4935628,-16.8882892,Dale
"2015-01-25 10:00:47",-57.49199,-16.8849156,Dale
"2015-01-25 11:00:20",-57.4919878,-16.8848872,Dale
"2015-01-25 12:00:10",-57.4919878,-16.8848786,Dale
"2015-01-25 13:00:07",-57.4919869,-16.8849378,Dale
"2015-01-25 14:00:13",-57.4918633,-16.8848931,Dale
"2015-01-25 15:01:48",-57.4917753,-16.884945,Dale
"2015-01-25 16:01:09",-57.4916856,-16.8847536,Dale
"2015-01-25 17:01:48",-57.4917039,-16.8850786,Dale
"2015-01-25 18:00:39",-57.4920028,-16.8848456,Dale
"2015-01-25 19:00:08",-57.4919553,-16.8849408,Dale
"2015-01-25 20:00:08",-57.4917933,-16.8850289,Dale
"2015-01-25 21:00:30",-57.4917775,-16.8849136,Dale
